origin,destination,distance
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (Richmond / Adelaide / King),9.568180834973067
York (Runnymede / The Junction North),Downtown Toronto (Richmond / Adelaide / King),8.563778163912392
West Toronto (High Park / The Junction South),Downtown Toronto (Richmond / Adelaide / King),6.54917961120461
West Toronto (Parkdale / Roncesvalles Village),Downtown Toronto (Richmond / Adelaide / King),5.543765688012847
West Toronto (Bloor West Village / Swansea),Downtown Toronto (Richmond / Adelaide / King),8.007434172051076
Queen's Park Ontario Provincial Government,Downtown Toronto (Richmond / Adelaide / King),1.6740857261004025
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Downtown Toronto (Richmond / Adelaide / King),18.040331042840766
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Downtown Toronto (Richmond / Adelaide / King),10.588416601057377
Etobicoke (Alderwood / Long Branch),Downtown Toronto (Richmond / Adelaide / King),13.688849206341628
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Downtown Toronto (Richmond / Adelaide / King),10.00372878564333
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Downtown Toronto (Richmond / Adelaide / King),9.100764756249605
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Downtown Toronto (Richmond / Adelaide / King),11.562453052399164
Etobicoke (Islington Avenue),Downtown Toronto (Richmond / Adelaide / King),11.801980931465897
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Downtown Toronto (Richmond / Adelaide / King),13.549382081451528
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Downtown Toronto (Richmond / Adelaide / King),15.575148533625963
North York (Humber Summit),Downtown Toronto (Richmond / Adelaide / King),18.54695368936667
North York (Humberlea / Emery),Downtown Toronto (Richmond / Adelaide / King),15.890674669709044
Weston,Downtown Toronto (Richmond / Adelaide / King),12.492469942246267
Etobicoke (Westmount),Downtown Toronto (Richmond / Adelaide / King),12.99930780486342
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Downtown Toronto (Richmond / Adelaide / King),14.760502445280695
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Downtown Toronto (Richmond / Adelaide / King),19.444674154179076
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Downtown Toronto (Richmond / Adelaide / King),18.182672518704507
Downtown Toronto (Toronto Dominion Centre / Design Exchange),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),2.8088502579852506
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.051942280658972
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),12.43897199503701
Central Toronto (Roselawn),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),10.037100097576928
Central Toronto (Forest Hill North & West),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),8.316735095099869
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),5.682575966197918
Downtown Toronto (University of Toronto / Harbord),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),4.455622821009202
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.4746443198868184
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),1.9922112032336545
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),2.5953715166885445
Downtown Toronto (Underground city),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.051942280658972
North York (Lawrence Manor / Lawrence Heights),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),11.949370539486315
North York (Glencairn),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),10.422070540367807
York (Cedarvale),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),8.180738951940947
York (Fairbank / Oakwood),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),8.648568055583151
Downtown Toronto (Christie),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),5.48248484706792
West Toronto (Dufferin / Dovercourt Village),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),5.914575092815162
West Toronto (Rua Aþores / Trinity),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.3895933030752836
West Toronto (Brockton / Parkdale Village / Exhibition Place),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),3.3947171080980403
North York (North Park / Maple Leaf Park / Upwood Park),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),12.571032590803382
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),10.778433392892818
York (Runnymede / The Junction North),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),9.271626214773876
West Toronto (High Park / The Junction South),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),6.988871246102728
West Toronto (Parkdale / Roncesvalles Village),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),5.406228613691021
West Toronto (Bloor West Village / Swansea),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),7.833338840875104
Queen's Park Ontario Provincial Government,Downtown Toronto (Harbourfront East / Union Station / Toronto Island),4.585739267411001
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),20.944086458485547
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),8.839919139190904
Etobicoke (Alderwood / Long Branch),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),12.029032989239104
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),9.716942833437999
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),8.141685372497145
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),10.427697994662093
Etobicoke (Islington Avenue),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),11.848011589591374
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),13.085422325219806
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),14.914512390636885
North York (Humber Summit),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),20.07318531113677
North York (Humberlea / Emery),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),17.27301061614821
Weston,Downtown Toronto (Harbourfront East / Union Station / Toronto Island),13.61443598147474
Etobicoke (Westmount),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),13.726426056770629
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),15.18288004315395
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),20.542740907328405
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),18.844778296903684
Downtown Toronto (Commerce Court / Victoria Hotel),Downtown Toronto (Toronto Dominion Centre / Design Exchange),0.25574868453688343
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Toronto Dominion Centre / Design Exchange),10.041338835257516
Central Toronto (Roselawn),Downtown Toronto (Toronto Dominion Centre / Design Exchange),7.760724804250441
Central Toronto (Forest Hill North & West),Downtown Toronto (Toronto Dominion Centre / Design Exchange),6.020550256287512
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Toronto Dominion Centre / Design Exchange),3.4238614309104816
Downtown Toronto (University of Toronto / Harbord),Downtown Toronto (Toronto Dominion Centre / Design Exchange),2.214965514662398
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Downtown Toronto (Toronto Dominion Centre / Design Exchange),1.4819495571672634
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Downtown Toronto (Toronto Dominion Centre / Design Exchange),1.561373489596157
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto (Toronto Dominion Centre / Design Exchange),0.4588237210622834
Downtown Toronto (Underground city),Downtown Toronto (Toronto Dominion Centre / Design Exchange),0.25574868453688343
North York (Lawrence Manor / Lawrence Heights),Downtown Toronto (Toronto Dominion Centre / Design Exchange),10.013977715931524
North York (Glencairn),Downtown Toronto (Toronto Dominion Centre / Design Exchange),8.610559511238952
York (Cedarvale),Downtown Toronto (Toronto Dominion Centre / Design Exchange),6.304702644570489
York (Fairbank / Oakwood),Downtown Toronto (Toronto Dominion Centre / Design Exchange),7.216564634100773
Downtown Toronto (Christie),Downtown Toronto (Toronto Dominion Centre / Design Exchange),3.886671953988467
West Toronto (Dufferin / Dovercourt Village),Downtown Toronto (Toronto Dominion Centre / Design Exchange),4.920682910736906
West Toronto (Rua Aþores / Trinity),Downtown Toronto (Toronto Dominion Centre / Design Exchange),2.85093790446598
West Toronto (Brockton / Parkdale Village / Exhibition Place),Downtown Toronto (Toronto Dominion Centre / Design Exchange),3.963430173743575
North York (North Park / Maple Leaf Park / Upwood Park),Downtown Toronto (Toronto Dominion Centre / Design Exchange),11.221747030476529
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (Toronto Dominion Centre / Design Exchange),9.792804265694977
York (Runnymede / The Junction North),Downtown Toronto (Toronto Dominion Centre / Design Exchange),8.741988544352703
West Toronto (High Park / The Junction South),Downtown Toronto (Toronto Dominion Centre / Design Exchange),6.689813521358513
West Toronto (Parkdale / Roncesvalles Village),Downtown Toronto (Toronto Dominion Centre / Design Exchange),5.6162161813095866
West Toronto (Bloor West Village / Swansea),Downtown Toronto (Toronto Dominion Centre / Design Exchange),8.100220135434327
Queen's Park Ontario Provincial Government,Downtown Toronto (Toronto Dominion Centre / Design Exchange),1.9848922982670003
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Downtown Toronto (Toronto Dominion Centre / Design Exchange),18.23657764738817
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Downtown Toronto (Toronto Dominion Centre / Design Exchange),10.532483263279167
Etobicoke (Alderwood / Long Branch),Downtown Toronto (Toronto Dominion Centre / Design Exchange),13.65100707503261
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Downtown Toronto (Toronto Dominion Centre / Design Exchange),10.096133091538698
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Downtown Toronto (Toronto Dominion Centre / Design Exchange),9.122213142989523
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Downtown Toronto (Toronto Dominion Centre / Design Exchange),11.575879709225864
Etobicoke (Islington Avenue),Downtown Toronto (Toronto Dominion Centre / Design Exchange),11.932032091319652
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Downtown Toronto (Toronto Dominion Centre / Design Exchange),13.635653237086174
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Downtown Toronto (Toronto Dominion Centre / Design Exchange),15.646185395736325
North York (Humber Summit),Downtown Toronto (Toronto Dominion Centre / Design Exchange),18.806673778466475
North York (Humberlea / Emery),Downtown Toronto (Toronto Dominion Centre / Design Exchange),16.13856531998458
Weston,Downtown Toronto (Toronto Dominion Centre / Design Exchange),12.716608945613272
Etobicoke (Westmount),Downtown Toronto (Toronto Dominion Centre / Design Exchange),13.192321978293403
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Downtown Toronto (Toronto Dominion Centre / Design Exchange),14.93067296691192
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Downtown Toronto (Toronto Dominion Centre / Design Exchange),19.674719234670068
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Downtown Toronto (Toronto Dominion Centre / Design Exchange),18.377438699455965
North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Downtown Toronto (Commerce Court / Victoria Hotel),9.796332058795276
Central Toronto (Roselawn),Downtown Toronto (Commerce Court / Victoria Hotel),7.525363794743724
Central Toronto (Forest Hill North & West),Downtown Toronto (Commerce Court / Victoria Hotel),5.786663760300041
Central Toronto (The Annex / North Midtown / Yorkville),Downtown Toronto (Commerce Court / Victoria Hotel),3.2046113876170197
Downtown Toronto (University of Toronto / Harbord),Downtown Toronto (Commerce Court / Victoria Hotel),2.0152908232556057
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Downtown Toronto (Commerce Court / Victoria Hotel),1.360887648639292
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Downtown Toronto (Commerce Court / Victoria Hotel),1.694967599341233
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Downtown Toronto (Commerce Court / Victoria Hotel),0.6767027079911307
Downtown Toronto (Underground city),Downtown Toronto (Commerce Court / Victoria Hotel),0.0
North York (Lawrence Manor / Lawrence Heights),Downtown Toronto (Commerce Court / Victoria Hotel),9.80079377597165
North York (Glencairn),Downtown Toronto (Commerce Court / Victoria Hotel),8.409831493278853
York (Cedarvale),Downtown Toronto (Commerce Court / Victoria Hotel),6.105524808911234
York (Fairbank / Oakwood),Downtown Toronto (Commerce Court / Victoria Hotel),7.053670080781545
Downtown Toronto (Christie),Downtown Toronto (Commerce Court / Victoria Hotel),3.7355211689454664
West Toronto (Dufferin / Dovercourt Village),Downtown Toronto (Commerce Court / Victoria Hotel),4.818700118948841
West Toronto (Rua Aþores / Trinity),Downtown Toronto (Commerce Court / Victoria Hotel),2.851382136109783
West Toronto (Brockton / Parkdale Village / Exhibition Place),Downtown Toronto (Commerce Court / Victoria Hotel),4.032710403989573
North York (North Park / Maple Leaf Park / Upwood Park),Downtown Toronto (Commerce Court / Victoria Hotel),11.054003223341855
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Downtown Toronto (Commerce Court / Victoria Hotel),9.66007453962817
York (Runnymede / The Junction North),Downtown Toronto (Commerce Court / Victoria Hotel),8.65438459929939
West Toronto (High Park / The Junction South),Downtown Toronto (Commerce Court / Victoria Hotel),6.636555782686517
West Toronto (Parkdale / Roncesvalles Village),Downtown Toronto (Commerce Court / Victoria Hotel),5.621928835398694
West Toronto (Bloor West Village / Swansea),Downtown Toronto (Commerce Court / Victoria Hotel),8.088998898660998
Queen's Park Ontario Provincial Government,Downtown Toronto (Commerce Court / Victoria Hotel),1.739806593828099
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Downtown Toronto (Commerce Court / Victoria Hotel),18.028891444481165
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Downtown Toronto (Commerce Court / Victoria Hotel),10.641241150654825
Etobicoke (Alderwood / Long Branch),Downtown Toronto (Commerce Court / Victoria Hotel),13.7461726458455
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Downtown Toronto (Commerce Court / Victoria Hotel),10.08537191493284
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Downtown Toronto (Commerce Court / Victoria Hotel),9.170392924707118
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Downtown Toronto (Commerce Court / Victoria Hotel),11.630689640190969
Etobicoke (Islington Avenue),Downtown Toronto (Commerce Court / Victoria Hotel),11.888474030410181
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Downtown Toronto (Commerce Court / Victoria Hotel),13.630281714210195
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Downtown Toronto (Commerce Court / Victoria Hotel),15.65379057580696
North York (Humber Summit),Downtown Toronto (Commerce Court / Victoria Hotel),18.636726457745034
North York (Humberlea / Emery),Downtown Toronto (Commerce Court / Victoria Hotel),15.981575474308897
Weston,Downtown Toronto (Commerce Court / Victoria Hotel),12.58436266245258
Etobicoke (Westmount),Downtown Toronto (Commerce Court / Victoria Hotel),13.09072741253123
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Downtown Toronto (Commerce Court / Victoria Hotel),14.850682005255406
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Downtown Toronto (Commerce Court / Victoria Hotel),19.53643746312934
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Downtown Toronto (Commerce Court / Victoria Hotel),18.274182661482342
Central Toronto (Roselawn),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),2.4727651410077023
Central Toronto (Forest Hill North & West),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),4.128593209751587
Central Toronto (The Annex / North Midtown / Yorkville),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),6.757689212967024
Downtown Toronto (University of Toronto / Harbord),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),7.99759300484263
Downtown Toronto (Kensington Market / Chinatown / Grange Park),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.972684957308624
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.455186966097122
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.466133333235984
Downtown Toronto (Underground city),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),9.796332058795276
North York (Lawrence Manor / Lawrence Heights),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),2.9077416064457333
North York (Glencairn),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),3.7238494177141983
York (Cedarvale),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),4.78564858853851
York (Fairbank / Oakwood),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),5.624039378035269
Downtown Toronto (Christie),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),7.253412591156732
West Toronto (Dufferin / Dovercourt Village),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),7.731994482456336
West Toronto (Rua Aþores / Trinity),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),9.50717935996633
West Toronto (Brockton / Parkdale Village / Exhibition Place),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.63262523252519
North York (North Park / Maple Leaf Park / Upwood Park),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),5.9808099496367735
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),7.053489124092316
York (Runnymede / The Junction North),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.421507756745354
West Toronto (High Park / The Junction South),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.906685097492822
West Toronto (Parkdale / Roncesvalles Village),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.018844642276802
West Toronto (Bloor West Village / Swansea),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.542433132352757
Queen's Park Ontario Provincial Government,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.05678000977499
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),14.405597285308799
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),15.540517512158635
Etobicoke (Alderwood / Long Branch),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),17.62288006282611
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),11.60923483076976
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),12.793542015156357
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),14.689924807828431
Etobicoke (Islington Avenue),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),11.615171085435204
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),14.186315776824179
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),16.221895631790854
North York (Humber Summit),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),11.526648325375362
North York (Humberlea / Emery),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),9.840068220839676
Weston,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),8.514465433264922
Etobicoke (Westmount),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),10.161530671447627
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),12.293741003180672
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),13.692134394326262
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),14.079159893095373
Central Toronto (Forest Hill North & West),Central Toronto (Roselawn),1.7422071269831152
Central Toronto (The Annex / North Midtown / Yorkville),Central Toronto (Roselawn),4.384993381486296
Downtown Toronto (University of Toronto / Harbord),Central Toronto (Roselawn),5.635726235981053
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Central Toronto (Roselawn),6.595384540679089
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Central Toronto (Roselawn),8.046138486525779
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Central Toronto (Roselawn),8.201712594660512
Downtown Toronto (Underground city),Central Toronto (Roselawn),7.525363794743724
North York (Lawrence Manor / Lawrence Heights),Central Toronto (Roselawn),2.7682479752185762
North York (Glencairn),Central Toronto (Roselawn),2.3102837082175776
York (Cedarvale),Central Toronto (Roselawn),2.378644710959226
York (Fairbank / Oakwood),Central Toronto (Roselawn),3.534809831806875
Downtown Toronto (Christie),Central Toronto (Roselawn),4.782064441503842
West Toronto (Dufferin / Dovercourt Village),Central Toronto (Roselawn),5.301042212158683
West Toronto (Rua Aþores / Trinity),Central Toronto (Roselawn),7.040136851871297
West Toronto (Brockton / Parkdale Village / Exhibition Place),Central Toronto (Roselawn),8.161883884566588
North York (North Park / Maple Leaf Park / Upwood Park),Central Toronto (Roselawn),5.423751779049838
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Central Toronto (Roselawn),5.68167748163231
York (Runnymede / The Junction North),Central Toronto (Roselawn),6.578859993786683
West Toronto (High Park / The Junction South),Central Toronto (Roselawn),6.656717821542739
West Toronto (Parkdale / Roncesvalles Village),Central Toronto (Roselawn),7.625771265766769
West Toronto (Bloor West Village / Swansea),Central Toronto (Roselawn),8.400673373327246
Queen's Park Ontario Provincial Government,Central Toronto (Roselawn),5.796516172355775
East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),Central Toronto (Roselawn),15.599156484473154
Etobicoke (New Toronto / Mimico South / Humber Bay Shores),Central Toronto (Roselawn),13.286095136354207
Etobicoke (Alderwood / Long Branch),Central Toronto (Roselawn),15.547564861105204
Etobicoke (The Kingsway / Montgomery Road / Old Mill North),Central Toronto (Roselawn),9.693503999117516
Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),Central Toronto (Roselawn),10.610469848868195
Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),Central Toronto (Roselawn),12.658820670296175
Etobicoke (Islington Avenue),Central Toronto (Roselawn),10.076610826945558
Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),Central Toronto (Roselawn),12.598591836763925
Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),Central Toronto (Roselawn),14.707988991799427
North York (Humber Summit),Central Toronto (Roselawn),12.257118330002871
North York (Humberlea / Emery),Central Toronto (Roselawn),10.091272115169367
Weston,Central Toronto (Roselawn),7.852837447304261
Etobicoke (Westmount),Central Toronto (Roselawn),9.249122813880549
Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),Central Toronto (Roselawn),11.403459258000654
Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),Central Toronto (Roselawn),13.965459102443356
Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),Central Toronto (Roselawn),13.780268846411706
Central Toronto (The Annex / North Midtown / Yorkville),Central Toronto (Forest Hill North & West),2.6472428918149564
Downtown Toronto (University of Toronto / Harbord),Central Toronto (Forest Hill North & West),3.8969228818776402
Downtown Toronto (Kensington Market / Chinatown / Grange Park),Central Toronto (Forest Hill North & West),4.8618198882498636
Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),Central Toronto (Forest Hill North & West),6.329525166288434
Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),Central Toronto (Forest Hill North & West),6.463278696095997
Downtown Toronto (Underground city),Central Toronto (Forest Hill North & West),5.786663760300041
North York (Lawrence Manor / Lawrence Heights),Central Toronto (Forest Hill North & West),4.206308985377689
North York (Glencairn),Central Toronto (Forest Hill North & West),3.1565193064315085
York (Cedarvale),Central Toronto (Forest Hill North & West),1.6068468870470347
York (Fairbank / Oakwood),Central Toronto (Forest Hill North & West),3.2271374502782177
Downtown Toronto (Christie),Central Toronto (Forest Hill North & West),3.220198470285717
West Toronto (Dufferin / Dovercourt Village),Central Toronto (Forest Hill North & West),4.032792165162129
West Toronto (Rua Aþores / Trinity),Central Toronto (Forest Hill North & West),5.423491005075562
West Toronto (Brockton / Parkdale Village / Exhibition Place),Central Toronto (Forest Hill North & West),6.64413778042732
North York (North Park / Maple Leaf Park / Upwood Park),Central Toronto (Forest Hill North & West),6.313838771828667
York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),Central Toronto (Forest Hill North & West),5.935939966260294
York (Runnymede / The Junction North),Central Toronto (Forest Hill North & West),6.269063923325658
